r(Angstrom),g_mean,g_se,CN_raw,CN_raw_se,g_smooth,CN_smooth
5.31,0.7847460958,0.02054772647,1.594894978,0.05688896297,0.7975825383,1.594924446
5.33,0.7914937346,0.02306630941,1.618700945,0.05754779862,0.7892972128,1.618890252
5.35,0.7564365527,0.01619149016,1.642253083,0.05814477452,0.7739360347,1.642676371
5.37,0.8011609923,0.02093634689,1.666134749,0.05871424279,0.7549810388,1.666114701
5.39,0.7269581022,0.01879484661,1.689732825,0.05932778207,0.7381739175,1.689176039
5.41,0.7248096362,0.02292613245,1.712322787,0.05997721528,0.7206519765,1.711874944
5.43,0.6692782481,0.02560197855,1.734173123,0.06073809067,0.7027136984,1.734186408
5.45,0.7065543022,0.02237159192,1.755902128,0.06149549106,0.6923515922,1.756216367
5.47,0.6765414628,0.02688682999,1.777902814,0.06227936238,0.6773881054,1.77800546
5.49,0.6691609147,0.02026170331,1.799467077,0.06303452366,0.6777746218,1.799721779
5.51,0.6836287091,0.021986171,1.821304718,0.06371659198,0.6704159669,1.8214839
5.53,0.6760723637,0.02036654786,1.843412543,0.06440513716,0.6696561879,1.843272966
5.55,0.6451813215,0.01846217625,1.865049801,0.06504094943,0.6583577694,1.865022101
5.57,0.6574893983,0.01851868571,1.88653959,0.06565099482,0.6460616996,1.886539277
5.59,0.6264434377,0.01723928768,1.907870344,0.06624503898,0.6317691065,1.907769643
5.61,0.6394234421,0.02440346844,1.929054595,0.06694233214,0.6172206647,1.928669822
5.63,0.5943880091,0.02415445701,1.949846684,0.06776071768,0.6113932993,1.949376663
5.65,0.582776187,0.01443594684,1.969827498,0.06841517695,0.6108185925,1.970122794
5.67,0.6135126257,0.02017712689,1.990279764,0.06900722997,0.6080566762,1.990959149
5.69,0.6158138056,0.01526874998,2.011443866,0.06961716514,0.608823279,2.01190888
5.71,0.6291128825,0.01656293258,2.033028408,0.07016912098,0.6059682316,2.032969976
5.73,0.6108313424,0.01780081422,2.054675765,0.07076916117,0.6099158534,2.054198619
5.75,0.5926045846,0.01618625833,2.075832903,0.07136660724,0.6071163429,2.075595744
5.77,0.5878459696,0.02164061662,2.096731625,0.07203663974,0.592649235,2.096835828
5.79,0.585634425,0.01934820089,2.117651627,0.07276722357,0.5841277993,2.117814212
5.81,0.594424667,0.0150350887,2.13883543,0.07338417155,0.5737065461,2.138597869
5.83,0.5651719357,0.01808966931,2.159793355,0.07398309223,0.5747738364,2.159356751
5.85,0.5465018468,0.01927924584,2.180024064,0.07466326077,0.5718360854,2.180224259
5.87,0.5869285914,0.01537081045,2.200795952,0.0752979556,0.5740054072,2.201221179
5.89,0.5673802194,0.01552910857,2.222091295,0.0758680576,0.5762829707,2.222443716
5.91,0.5993533538,0.01945512065,2.243765793,0.07651814912,0.5731692389,2.243794998
5.93,0.556517977,0.0197800768,2.265379612,0.07725192662,0.5719702289,2.265210746
5.95,0.5935260525,0.02140268666,2.287035071,0.07802742154,0.5708382823,2.286727555
5.97,0.555503589,0.01975594478,2.308812594,0.0788074817,0.5644004516,2.30824568
5.99,0.5354645227,0.01815619319,2.329629717,0.07953083807,0.5596185092,2.32969447
6.01,0.564065089,0.01690805756,2.350753905,0.08020435494,0.5612737796,2.351227317
6.03,0.5797204005,0.01871319167,2.372874167,0.08089333742,0.5659453471,2.373026502
6.05,0.5626613506,0.01373359063,2.395112211,0.08152466926,0.5679897891,2.395101345
6.07,0.5663237659,0.01438058489,2.417236588,0.08207565012,0.5766552227,2.417532924
6.09,0.6079742463,0.01485229496,2.440403549,0.0826523299,0.5802021158,2.440353377
6.11,0.5605932533,0.01610674656,2.463603584,0.08326713545,0.5807903197,2.463406124
6.13,0.5838451641,0.01671893825,2.486478368,0.08392324448,0.5764711303,2.486535395
6.15,0.5739279947,0.01601739741,2.509768986,0.08458176511,0.5758300925,2.509716539
6.17,0.5702003187,0.02508173259,2.5329357,0.08541455954,0.5675728371,2.532868268
6.19,0.5740326279,0.01561059003,2.556255724,0.08624325519,0.5576118157,2.555799173
6.21,0.5402028296,0.01508755724,2.579109117,0.08687291293,0.5648585128,2.5788242
6.23,0.5689294186,0.01870808133,2.602008993,0.08757086221,0.5658716108,2.602168124
6.25,0.5488541555,0.0147947691,2.625232872,0.0882667211,0.5689827841,2.625748243
6.27,0.5824967417,0.01429253658,2.648893164,0.0888749416,0.5727831341,2.649624333
6.29,0.6178880023,0.0179529884,2.674157819,0.08955379901,0.57906013,2.673865474
6.31,0.5692847288,0.01684897079,2.699298174,0.09029080987,0.5878687674,2.698580936
6.33,0.5750968118,0.01597566575,2.723690028,0.09099037853,0.590355954,2.723693903
6.35,0.5926305665,0.01403331496,2.748738046,0.09163391609,0.59042023,2.749020626
6.37,0.6029806782,0.01560866528,2.77454572,0.09227383779,0.5934256868,2.77457385
6.39,0.6002670283,0.01497991028,2.800680939,0.09293820079,0.6002040474,2.800500805
6.41,0.5978151985,0.01933940323,2.826867387,0.09368861959,0.6106824844,2.826968002
6.43,0.601164076,0.01748969834,2.853237884,0.09449850956,0.6107415648,2.853831922
6.45,0.6526822426,0.01572828881,2.88099052,0.09523354168,0.613962532,2.880936287
6.47,0.6162495642,0.01866512783,2.909245663,0.09599964604,0.6185986839,2.90838433
6.49,0.6006397803,0.01723851235,2.936511364,0.09680403853,0.6256429635,2.93626448
6.51,0.6128285002,0.01454439394,2.963870435,0.09752041251,0.6245193176,2.964449911
6.53,0.6550513315,0.01771895767,2.99263451,0.0982525093,0.6290608619,2.992886984
6.55,0.6394089895,0.01585445695,3.022177942,0.09901865259,0.6389678973,3.02182893
6.57,0.6413283489,0.01560808541,3.051588447,0.09974112934,0.6511525203,3.051455624
6.59,0.6294493584,0.01018894247,3.080947482,0.1003367597,0.6588919757,3.081723251
6.61,0.7008911853,0.01401403585,3.111875644,0.1008996158,0.6613426791,3.112411647
6.63,0.6852004308,0.0176825306,3.144289134,0.1016411185,0.6632126774,3.143387314
